month,sector,num_new_house_transactions,area_new_house_transactions,price_new_house_transactions,new_house_transaction_amount,area_per_unit_new_house_transactions,total_price_per_unit_new_house_transactions,num_new_house_available_for_sale,area_new_house_available_for_sale,period_new_house_sell_through,yr,m
2019-Dec,sector 85,634,74827,23530,175635.28,118,277.9,9182.0,1001888.0,16.52,2019,12
2019-Dec,sector 86,397,47839,47266,226113.86,121,569.56,3016.0,346364.0,7.37,2019,12
2019_Dec,sector 87,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2019,12
2019-Dec,sector 88,13,1576,38369,3507.85,114,438.48,217.0,26900.0,8.61,2019,12
2019-Dec,sector 89,1,239,92293,2204.88,239,2204.88,19.0,3826.0,6.33,2019,12
2019_Dec,sector 90,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2019,12
2019-Dec,sector 91,16,2319,31741,7361.01,145,460.06,425.0,100306.0,44.2,2019,12
2019-Dec,sector 92,111,15700,19363,30400.07,141,273.87,2808.0,369616.0,20.7,2019,12
2019-Dec,sector 93,142,17119,30628,52432.89,121,369.25,2432.0,300453.0,13.22,2019,12
2019-Dec,sector 94,717,65906,22741,149875.97,92,209.03,2907.0,314793.0,6.6,2019,12
2019_Dec,sector 95,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2019,12
2019-Dec,sector 96,1,99,50009,496.84,99,496.84,7.0,1396.0,14.05,2019,12
2020-Jan,sector 1,19,1664,44297,7368.96,88,387.84,165.0,19402.0,4.72,2020,1
2020-Jan,sector 2,41,4660,17709,8252.03,114,201.27,1521.0,173554.0,27.31,2020,1
2020_Jan,sector 3,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2020,1
2020-Jan,sector 4,151,16062,31921,51272.3,106,339.55,528.0,59252.0,11.3,2020,1
2020_Jan,sector 5,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2020,1
2020-Jan,sector 6,41,3512,19506,6850.25,86,167.08,691.0,66512.0,35.06,2020,1
2020-Jan,sector 7,11,1510,31108,4138.53,133,413.85,605.0,102843.0,38.48,2020,1
2020-Jan,sector 8,28,2923,12658,3699.86,104,132.14,1913.0,264399.0,53.64,2020,1
2020-Jan,sector 9,1,83,50044,413.01,83,413.01,73.0,10736.0,8.47,2020,1
2020-Jan,sector 10,4,345,23018,794.18,86,198.55,55.0,4888.0,6.26,2020,1
2020-Jan,sector 11,21,3704,13135,4864.99,176,231.67,1222.0,165085.0,38.2,2020,1
2020-Jan,sector 12,17,1949,26931,5250.12,115,308.83,249.0,29241.0,14.81,2020,1
2020-Jan,sector 13,15,1420,44367,6301.1,95,420.07,592.0,59555.0,14.77,2020,1
2020-Jan,sector 14,14,1429,64189,9175.34,102,655.38,76.0,20499.0,22.95,2020,1
2020-Jan,sector 15,2,250,45338,1134.36,125,567.18,36.0,5219.0,1.75,2020,1
2020-Jan,sector 16,13,1831,57122,10459.59,141,804.58,200.0,28472.0,34.57,2020,1
2020_Jan,sector 17,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2020,1
2020-Jan,sector 18,3,640,57113,3654.34,213,1218.11,37.0,8327.0,6.54,2020,1
2020_Jan,sector 19,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2020,1
2020-Jan,sector 20,65,6657,27919,18586.62,102,285.95,854.0,91128.0,5.59,2020,1
2020-Jan,sector 21,12,1491,38687,5768.75,124,480.73,203.0,22258.0,21.67,2020,1
2020-Jan,sector 22,12,1163,49373,5739.89,97,478.32,382.0,35188.0,5.43,2020,1
2020-Jan,sector 23,6,798,56541,4511.68,133,751.95,332.0,51563.0,24.05,2020,1
2020-Jan,sector 24,15,2778,74354,17045.68,176,1311.21,431.0,50034.0,12.4,2020,1
2020-Jan,sector 25,66,6765,27007,18268.89,102,276.8,1383.0,183627.0,23.09,2020,1
2020-Jan,sector 26,34,3599,46673,16436.46,107,498.07,1561.0,173724.0,27.42,2020,1
2020_Jan,sector 27,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2020,1
2020_Jan,sector 28,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2020,1
2020-Jan,sector 29,9,1202,37770,4540.13,134,504.46,69.0,5837.0,11.83,2020,1
2020-Jan,sector 30,21,3481,37086,12909.8,166,614.75,503.0,119561.0,17.63,2020,1
2020-Jan,sector 31,160,16870,15490,26131.97,105,163.32,2030.0,247917.0,8.45,2020,1
2020_Jan,sector 32,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2020,1
2020-Jan,sector 33,3,905,87751,7940.25,302,2646.75,56.0,16283.0,18.85,2020,1
2020-Jan,sector 34,13,1667,44322,7386.4,128,568.18,286.0,45600.0,10.36,2020,1
2020-Jan,sector 35,20,1912,18412,3520.29,96,176.01,557.0,58733.0,31.19,2020,1
2020-Jan,sector 36,123,12269,36752,45089.5,100,366.58,644.0,69260.0,9.13,2020,1
2020-Jan,sector 37,6,2838,120320,34142.31,473,5690.38,300.0,73766.0,39.33,2020,1
2020-Jan,sector 38,64,6420,53584,34400.68,100,537.51,425.0,49790.0,6.5,2020,1
2020-Jan,sector 39,1,146,17831,261.08,146,261.08,115.0,19054.0,45.61,2020,1
2020_Jan,sector 40,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2020,1
2020_Jan,sector 41,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2020,1
2020-Jan,sector 42,7,1540,23381,3600.63,220,514.38,69.0,10979.0,6.47,2020,1
2020-Jan,sector 43,28,3091,50173,15508.37,110,553.87,140.0,16031.0,2.85,2020,1
2020-Jan,sector 44,7,1844,101709,18755.62,263,2679.37,106.0,20001.0,18.12,2020,1
2020-Jan,sector 45,293,30463,22811,69490.91,104,237.17,3600.0,453696.0,9.94,2020,1
2020-Jan,sector 46,22,2854,15702,4480.91,130,203.68,908.0,177662.0,23.04,2020,1
2020-Jan,sector 47,38,3993,20603,8225.91,105,216.47,510.0,50941.0,2.66,2020,1
2020-Jan,sector 48,4,1171,49052,5746.36,293,1436.59,333.0,88365.0,47.0,2020,1
2020_Jan,sector 49,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2020,1
2020-Jan,sector 50,154,14454,19265,27845.86,94,180.82,2180.0,225159.0,6.86,2020,1
2020-Jan,sector 51,180,20531,28649,58820.21,114,326.78,1405.0,169826.0,5.71,2020,1
2020_Jan,sector 52,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2020,1
2020-Jan,sector 53,27,2497,48725,12165.58,92,450.58,215.0,22441.0,2.85,2020,1
2020-Jan,sector 54,25,3728,60228,22453.04,149,898.12,797.0,132331.0,15.84,2020,1
2020-Jan,sector 55,385,39587,20258,80195.09,103,208.3,6865.0,762689.0,9.29,2020,1
2020-Jan,sector 56,5,516,8205,423.55,103,84.71,252.0,25386.0,20.9,2020,1
2020-Jan,sector 57,14,1643,21024,3454.44,117,246.75,612.0,79921.0,62.33,2020,1
2020-Jan,sector 58,8,778,11287,878.58,97,109.82,19.0,1999.0,0.67,2020,1
2020-Jan,sector 59,36,3068,31214,9576.81,85,266.02,1126.0,110814.0,16.22,2020,1
2020_Jan,sector 60,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2020,1
2020-Jan,sector 61,12,1259,43907,5529.39,105,460.78,749.0,87342.0,21.98,2020,1
2020-Jan,sector 62,7,961,38528,3701.69,137,528.81,63.0,10600.0,2.64,2020,1
2020-Jan,sector 63,10,999,72997,7292.16,100,729.22,98.0,9514.0,2.53,2020,1
2020-Jan,sector 64,30,3012,47589,14333.66,100,477.79,47.0,8228.0,6.33,2020,1
2020-Jan,sector 65,8,1457,78405,7353.23,156,1225.54,68.0,12978.0,4.31,2020,1
2020-Jan,sector 66,2,175,38658,677.14,88,338.57,19.0,1961.0,1.74,2020,1
2020-Jan,sector 67,40,3536,18902,6683.54,88,167.09,1460.0,188704.0,27.64,2020,1
2020-Jan,sector 68,62,6769,16070,10437.89,108,173.96,2251.0,258452.0,17.47,2020,1
2020-Jan,sector 69,12,1467,12669,1858.14,122,154.85,949.0,144301.0,42.78,2020,1
2020-Jan,sector 70,4,438,7650,334.7,109,83.68,120.0,22198.0,41.72,2020,1
2020-Jan,sector 71,16,1567,34139,5348.01,98,334.25,103.0,10100.0,6.45,2020,1
2020-Jan,sector 72,2,1128,12648,1426.67,564,713.33,471.0,134954.0,43.8,2020,1
2020-Jan,sector 73,5,671,67845,4553.67,134,910.73,153.0,20491.0,17.69,2020,1
2020_Jan,sector 74,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2020,1
2020-Jan,sector 75,4,392,22129,867.46,98,216.87,306.0,29222.0,71.95,2020,1
2020-Jan,sector 76,1,92,99686,916.81,92,916.81,541.0,53394.0,51.5,2020,1
2020-Jan,sector 77,25,2943,41972,12350.3,118,494.01,129.0,19625.0,3.46,2020,1
2020_Jan,sector 78,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2020,1
2020-Jan,sector 79,47,5424,38358,20806.19,115,442.68,428.0,59566.0,7.27,2020,1
2020-Jan,sector 80,37,3749,37082,13901.06,101,375.7,600.0,63621.0,17.44,2020,1
2020-Jan,sector 81,2,541,72518,3922.47,270,1961.24,125.0,31536.0,43.24,2020,1
2020-Jan,sector 82,4,505,63873,3223.17,126,805.79,38.0,5243.0,6.83,2020,1
2020-Jan,sector 83,38,4147,42764,17735.92,109,466.73,700.0,77949.0,9.49,2020,1
2020-Jan,sector 84,4,532,66056,3511.88,133,877.97,82.0,12483.0,19.6,2020,1
2020-Jan,sector 85,323,35638,22198,78876.91,110,244.96,8794.0,959172.0,17.11,2020,1
2020-Jan,sector 86,130,15232,46863,71380.45,117,549.08,2859.0,327619.0,7.55,2020,1
2020_Jan,sector 87,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2020,1
2020-Jan,sector 88,11,1216,30492,3076.63,112,341.85,206.0,25716.0,10.71,2020,1
2020-Jan,sector 89,1,260,92520,2401.44,260,2401.44,19.0,3826.0,7.75,2020,1
2020_Jan,sector 90,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2020,1
2020-Jan,sector 91,16,2488,38523,9583.45,155,598.97,418.0,99183.0,46.48,2020,1
2020-Jan,sector 92,61,6956,20111,13988.81,114,229.32,2755.0,364320.0,22.55,2020,1
2020-Jan,sector 93,98,10889,31021,33778.82,111,344.68,2248.0,279779.0,14.84,2020,1
2020-Jan,sector 94,310,28680,22840,65505.22,93,211.31,2702.0,295506.0,7.08,2020,1
2020_Jan,sector 95,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2020,1
2020_Jan,sector 96,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2020,1
2020-Feb,sector 1,3,296,95852,2838.07,99,946.02,162.0,19106.0,6.13,2020,2
2020-Feb,sector 2,2,242,18381,443.9,121,221.95,1524.0,173869.0,32.1,2020,2
2020_Feb,sector 3,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2020,2
2020-Feb,sector 4,17,1836,33163,6088.66,108,358.16,526.0,59293.0,10.76,2020,2
2020_Feb,sector 5,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2020,2
2020-Feb,sector 6,22,2349,20967,4924.82,107,223.86,684.0,65562.0,30.55,2020,2
2020-Feb,sector 7,2,256,33122,849.12,128,424.56,603.0,102589.0,49.73,2020,2
2020-Feb,sector 8,10,1213,17971,2179.17,121,217.92,1927.0,266492.0,67.21,2020,2
2020-Feb,sector 9,1,315,86527,2729.32,315,2729.32,72.0,10420.0,11.56,2020,2
2020-Feb,sector 10,1,82,16928,138.21,82,138.21,54.0,4807.0,7.23,2020,2
2020-Feb,sector 11,6,669,17802,1190.47,111,198.41,1218.0,162977.0,49.39,2020,2
2020-Feb,sector 12,7,848,25309,2145.16,121,306.45,243.0,28609.0,16.71,2020,2
2020-Feb,sector 13,29,2632,45018,11849.54,91,408.6,564.0,57012.0,17.36,2020,2
2020-Feb,sector 14,1,80,64775,515.09,80,515.09,76.0,20499.0,28.03,2020,2
2020-Feb,sector 15,2,237,28622,678.38,119,339.19,34.0,4983.0,1.83,2020,2
2020-Feb,sector 16,1,139,77815,1085.29,139,1085.29,199.0,28333.0,35.88,2020,2
2020-Feb,sector 17,1,310,51290,1590.04,310,1590.04,95.0,24469.0,72.04,2020,2
2020_Feb,sector 18,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2020,2
2020_Feb,sector 19,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2020,2
2020-Feb,sector 20,22,2107,25619,5398.16,96,245.37,844.0,90155.0,6.05,2020,2
2020_Feb,sector 21,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2020,2
2020-Feb,sector 22,3,293,49388,1444.86,98,481.62,379.0,34896.0,5.56,2020,2
2020_Feb,sector 23,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2020,2
2020-Feb,sector 24,4,784,71313,1732.49,121,866.24,429.0,49492.0,16.52,2020,2
2020-Feb,sector 25,5,733,35073,2569.58,147,513.92,791.0,120339.0,16.29,2020,2
2020-Feb,sector 26,17,1730,47558,6883.65,103,491.69,1549.0,172490.0,30.09,2020,2
2020-Feb,sector 27,2,240,20612,494.37,120,247.18,62.0,9436.0,27.83,2020,2
2020_Feb,sector 28,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2020,2
2020-Feb,sector 29,1,104,36279,375.6,104,375.6,69.0,5837.0,13.63,2020,2
2020-Feb,sector 30,13,1652,29675,4903.53,127,377.19,493.0,118084.0,21.08,2020,2
2020-Feb,sector 31,32,3273,14533,4756.41,102,148.64,2002.0,245040.0,10.43,2020,2
2020_Feb,sector 32,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2020,2
2020-Feb,sector 33,2,580,86873,5041.83,290,2520.92,56.0,16283.0,23.26,2020,2
2020-Feb,sector 34,16,1904,44812,8531.7,119,533.23,274.0,44141.0,11.58,2020,2
2020-Feb,sector 35,4,435,20988,912.87,109,228.22,553.0,58305.0,36.41,2020,2
2020-Feb,sector 36,29,2913,36702,10692.12,100,368.69,625.0,67364.0,10.23,2020,2
2020-Feb,sector 37,1,237,137706,3259.92,237,3259.92,299.0,73530.0,48.92,2020,2
2020-Feb,sector 38,9,974,54604,5319.24,108,591.03,419.0,49174.0,7.6,2020,2
2020-Feb,sector 39,1,146,18371,268.98,146,268.98,115.0,19054.0,53.05,2020,2
2020_Feb,sector 40,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2020,2
2020-Feb,sector 41,1,169,41882,705.93,169,705.93,31.0,3186.0,12.7,2020,2
2020-Feb,sector 42,2,565,22748,1284.72,282,642.36,67.0,10416.0,6.68,2020,2
2020-Feb,sector 43,22,2815,48414,13626.26,128,619.38,157.0,18986.0,3.5,2020,2
2020-Feb,sector 44,1,138,60518,833.52,138,833.52,530.0,66731.0,59.97,2020,2
2020-Feb,sector 45,76,7930,24406,19354.34,104,254.66,4077.0,498867.0,14.97,2020,2
2020-Feb,sector 46,8,1070,15793,1690.08,134,211.26,903.0,176849.0,28.69,2020,2
2020-Feb,sector 47,59,6322,20608,13029.06,107,220.83,781.0,80635.0,4.75,2020,2
2020-Feb,sector 48,1,362,52768,1908.48,362,1908.48,333.0,88365.0,50.67,2020,2
2020_Feb,sector 49,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2020,2
2020-Feb,sector 50,23,2597,19075,4954.63,113,215.42,2163.0,223181.0,8.3,2020,2
2020-Feb,sector 51,52,6084,28566,17379.56,117,334.22,1361.0,164769.0,6.56,2020,2
2020_Feb,sector 52,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2020,2
2020-Feb,sector 53,13,1171,48773,5710.15,90,439.24,205.0,21503.0,3.02,2020,2
2020-Feb,sector 54,16,2446,61543,15054.48,153,940.9,785.0,129989.0,17.4,2020,2
2020-Feb,sector 55,85,9193,19928,18320.23,108,215.53,7083.0,792322.0,11.33,2020,2
2020-Feb,sector 56,1,94,9305,87.83,94,87.83,251.0,25292.0,23.71,2020,2
2020-Feb,sector 57,3,343,19958,684.06,114,228.02,982.0,119184.0,99.24,2020,2
2020_Feb,sector 58,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2020,2
2020-Feb,sector 59,6,462,31994,1479.37,77,246.56,1124.0,110623.0,21.7,2020,2
2020_Feb,sector 60,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2020,2
2020-Feb,sector 61,2,206,44792,924.34,103,462.17,747.0,87135.0,25.57,2020,2
2020-Feb,sector 62,6,893,38537,3442.7,149,573.78,58.0,9834.0,3.35,2020,2
2020-Feb,sector 63,7,741,79095,5858.17,106,836.88,98.0,9514.0,2.94,2020,2
2020-Feb,sector 64,1,96,39421,378.92,96,378.92,46.0,8132.0,6.87,2020,2
2020_Feb,sector 65,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2020,2
2020_Feb,sector 66,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2020,2
2020-Feb,sector 67,29,2789,19054,5313.91,96,183.24,1435.0,186288.0,30.51,2020,2
2020-Feb,sector 68,37,3670,16108,5911.83,99,159.78,2223.0,255904.0,19.92,2020,2
2020-Feb,sector 69,3,356,11857,421.53,119,140.51,946.0,143946.0,51.12,2020,2
2020-Feb,sector 70,2,234,5151,120.77,117,60.38,118.0,21964.0,50.07,2020,2
2020_Feb,sector 71,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2020,2
2020-Feb,sector 72,1,216,12707,274.23,216,274.23,470.0,134739.0,43.69,2020,2
2020_Feb,sector 73,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2020,2
2020_Feb,sector 74,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2020,2
2020_Feb,sector 75,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2020,2
2020-Feb,sector 76,3,347,98547,3419.57,116,1139.86,538.0,53047.0,64.64,2020,2
2020-Feb,sector 77,12,1458,42551,6205.98,122,517.16,124.0,19007.0,4.03,2020,2
2020_Feb,sector 78,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2020,2
2020-Feb,sector 79,10,1333,35326,4710.01,133,471.0,421.0,58604.0,8.3,2020,2
2020-Feb,sector 80,5,480,36073,1731.47,96,346.29,975.0,99742.0,27.87,2020,2
2020-Feb,sector 81,1,254,73242,1862.41,254,1862.41,124.0,31282.0,45.03,2020,2
2020-Feb,sector 82,5,438,75225,3296.68,88,659.34,36.0,5085.0,6.17,2020,2
2020-Feb,sector 83,9,1015,49589,5031.62,113,559.07,707.0,78606.0,10.57,2020,2
2020-Feb,sector 84,2,258,103213,2667.03,129,1333.51,82.0,12483.0,19.29,2020,2
2020-Feb,sector 85,151,16836,23880,40204.13,112,266.25,9133.0,993983.0,21.37,2020,2
2020-Feb,sector 86,63,7103,46814,33251.44,113,527.8,2815.0,322676.0,9.08,2020,2
2020_Feb,sector 87,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2020,2
2020-Feb,sector 88,5,596,47654,2841.2,119,568.24,202.0,25216.0,15.46,2020,2
2020_Feb,sector 89,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2020,2
2020_Feb,sector 90,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2020,2
2020-Feb,sector 91,4,630,34541,2175.7,157,543.93,418.0,99183.0,50.0,2020,2
2020-Feb,sector 92,56,5814,18547,10782.84,104,192.55,2716.0,360647.0,24.15,2020,2
2020-Feb,sector 93,34,3978,31213,12416.49,117,365.19,2221.0,276747.0,17.33,2020,2
2020-Feb,sector 94,132,13233,24064,31843.4,100,241.24,2602.0,285545.0,7.63,2020,2
2020_Feb,sector 95,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2020,2
2020_Feb,sector 96,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2020,2
2020-Mar,sector 1,5,945,83649,7902.03,189,1580.41,158.0,18361.0,7.21,2020,3
2020-Mar,sector 2,23,2745,17463,4793.32,119,208.41,1513.0,172478.0,35.57,2020,3
2020_Mar,sector 3,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2020,3
2020-Mar,sector 4,92,10052,32204,32372.23,109,351.87,575.0,64773.0,9.07,2020,3
2020_Mar,sector 5,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2020,3
2020-Mar,sector 6,111,9937,17452,17343.0,90,156.24,1386.0,132368.0,36.34,2020,3
2020-Mar,sector 7,7,1163,29701,3453.15,166,493.31,596.0,101432.0,61.65,2020,3
2020-Mar,sector 8,30,3080,11524,3548.87,103,118.3,1892.0,262994.0,80.2,2020,3
2020-Mar,sector 9,1,315,88439,2789.63,315,2789.63,71.0,10104.0,13.32,2020,3
2020-Mar,sector 10,5,458,25284,1156.95,92,231.39,53.0,4688.0,7.62,2020,3
2020-Mar,sector 11,69,7958,14484,11525.79,115,167.04,1474.0,181397.0,45.63,2020,3
2020-Mar,sector 12,17,1960,25719,5041.5,115,296.56,228.0,26852.0,17.77,2020,3
2020-Mar,sector 13,40,3834,45109,17293.73,96,432.34,532.0,54047.0,18.69,2020,3
2020-Mar,sector 14,3,301,64446,1942.8,100,647.6,74.0,20514.0,37.18,2020,3
2020-Mar,sector 15,2,291,47643,1385.36,145,692.68,33.0,4863.0,1.85,2020,3
2020-Mar,sector 16,7,847,69883,5921.55,121,845.94,196.0,27954.0,31.59,2020,3
2020_Mar,sector 17,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2020,3
2020-Mar,sector 18,26,2780,31874,8859.73,107,340.76,63.0,11106.0,10.97,2020,3
2020_Mar,sector 19,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2020,3
2020-Mar,sector 20,316,32718,24414,79876.66,104,252.77,848.0,91807.0,4.78,2020,3
2020-Mar,sector 21,7,1259,38867,4894.8,180,699.26,202.0,22063.0,21.28,2020,3
2020-Mar,sector 22,6,590,49384,2912.64,98,485.44,373.0,34306.0,7.69,2020,3
2020-Mar,sector 23,65,14005,84481,118316.75,215,1820.26,263.0,36891.0,8.13,2020,3
2020-Mar,sector 24,43,4518,45122,15232.44,89,400.85,674.0,69783.0,22.37,2020,3
2020-Mar,sector 25,67,8593,23503,19738.02,127,299.06,763.0,115513.0,16.06,2020,3
2020-Mar,sector 26,52,5844,46960,25559.49,113,532.49,1510.0,168097.0,32.44,2020,3
2020-Mar,sector 27,3,345,23935,826.15,115,275.38,60.0,9188.0,31.02,2020,3
2020_Mar,sector 28,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2020,3
2020-Mar,sector 29,1,97,33037,320.23,97,320.23,68.0,5734.0,13.9,2020,3
2020-Mar,sector 30,26,3915,35179,13773.78,151,529.76,468.0,114390.0,23.26,2020,3
2020-Mar,sector 31,164,17863,18113,32356.33,109,197.29,1829.0,226000.0,10.78,2020,3
2020_Mar,sector 32,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2020,3
2020-Mar,sector 33,5,1560,88785,13846.93,312,2769.39,50.0,14438.0,16.78,2020,3
2020-Mar,sector 34,14,1581,43421,6865.29,113,490.38,259.0,42481.0,13.06,2020,3
2020-Mar,sector 35,10,999,18098,1808.51,100,180.85,545.0,57564.0,39.79,2020,3
2020-Mar,sector 36,105,11212,36887,41357.12,107,393.88,542.0,58772.0,8.45,2020,3
2020-Mar,sector 37,10,3299,106892,35260.74,330,3526.07,296.0,72205.0,42.06,2020,3
2020-Mar,sector 38,30,3485,55870,19471.76,116,649.06,402.0,47363.0,9.0,2020,3
2020-Mar,sector 39,9,1589,15389,2444.74,177,271.64,109.0,17994.0,29.6,2020,3
2020_Mar,sector 40,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2020,3
2020-Mar,sector 41,1,112,41945,469.7,112,469.7,30.0,3074.0,15.03,2020,3
2020-Mar,sector 42,5,842,21588,1818.36,168,363.67,64.0,10098.0,7.12,2020,3
2020-Mar,sector 43,23,3224,55285,17826.28,140,775.06,601.0,59543.0,18.62,2020,3
2020-Mar,sector 44,4,769,86214,6626.66,192,1656.66,529.0,66679.0,60.96,2020,3
2020-Mar,sector 45,252,25762,24580,63323.17,102,251.28,3843.0,475521.0,15.33,2020,3
2020-Mar,sector 46,32,4209,14865,5916.01,133,197.2,874.0,171542.0,34.84,2020,3
2020-Mar,sector 47,98,9194,20689,19022.33,94,194.11,1039.0,104164.0,9.98,2020,3
2020-Mar,sector 48,9,934,30558,2853.09,104,317.01,324.0,87404.0,64.49,2020,3
2020_Mar,sector 49,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2020,3
2020-Mar,sector 50,130,13672,19810,27083.92,105,208.34,2062.0,212575.0,9.19,2020,3
2020-Mar,sector 51,281,32190,28640,92192.82,115,328.09,1167.0,142437.0,5.47,2020,3
2020_Mar,sector 52,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2020,3
2020-Mar,sector 53,44,3821,48892,18679.62,87,424.54,186.0,19682.0,3.29,2020,3
2020-Mar,sector 54,15,2034,54343,11054.97,136,737.0,784.0,130500.0,20.29,2020,3
2020-Mar,sector 55,1216,126564,21314,269759.75,104,221.84,6362.0,723798.0,9.43,2020,3
2020-Mar,sector 56,9,875,8566,749.68,97,83.3,246.0,24821.0,32.48,2020,3
2020-Mar,sector 57,21,2270,24157,5482.94,108,261.09,968.0,117625.0,80.09,2020,3
2020-Mar,sector 58,3,310,11655,361.88,104,120.63,17.0,1781.0,0.96,2020,3
2020-Mar,sector 59,26,2329,31079,7238.41,90,278.4,1117.0,109956.0,32.48,2020,3
2020_Mar,sector 60,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2020,3
2020-Mar,sector 61,17,1751,44043,7711.29,103,453.61,737.0,86133.0,27.42,2020,3
2020-Mar,sector 62,13,1940,38416,7453.18,149,573.32,59.0,10175.0,4.38,2020,3
2020-Mar,sector 63,49,4063,69640,28294.26,83,577.43,93.0,9044.0,3.08,2020,3
2020-Mar,sector 64,8,828,45005,3726.67,104,465.83,41.0,7577.0,6.66,2020,3
2020-Mar,sector 65,7,1152,77365,8912.65,165,1273.24,75.0,14573.0,6.24,2020,3
2020-Mar,sector 66,2,166,39061,650.06,83,325.03,17.0,1794.0,2.5,2020,3
2020-Mar,sector 67,148,14915,20608,30735.41,101,207.67,1664.0,210203.0,27.82,2020,3
2020-Mar,sector 68,210,22091,15051,31804.59,104,156.67,2294.0,262117.0,19.13,2020,3
2020-Mar,sector 69,18,2099,9977,2093.97,117,116.33,934.0,142879.0,52.63,2020,3
2020-Mar,sector 70,1,100,5115,50.95,100,50.95,117.0,21865.0,56.45,2020,3
2020-Mar,sector 71,63,6124,34157,20916.44,97,332.01,45.0,4461.0,1.16,2020,3
2020-Mar,sector 72,13,1962,11372,2230.96,151,171.61,463.0,133640.0,40.16,2020,3
2020-Mar,sector 73,1,131,68984,903.62,131,903.62,159.0,21691.0,17.54,2020,3
2020-Mar,sector 74,1,129,64899,834.54,129,834.54,32.0,6284.0,7.85,2020,3
2020-Mar,sector 75,6,439,22292,978.45,73,163.07,303.0,29024.0,70.33,2020,3
2020-Mar,sector 76,1,128,95215,1213.98,128,1213.98,537.0,52919.0,86.28,2020,3
2020-Mar,sector 77,17,2239,43047,8849.62,128,553.1,118.0,18182.0,4.35,2020,3
2020-Mar,sector 78,2,177,19146,339.49,89,169.74,92.0,12216.0,68.9,2020,3
2020-Mar,sector 79,32,4018,38078,15298.09,126,478.07,398.0,55380.0,7.95,2020,3
2020-Mar,sector 80,61,6049,36311,21963.68,99,360.06,937.0,96025.0,21.33,2020,3
2020_Mar,sector 81,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2020,3
2020-Mar,sector 82,4,501,75643,3791.98,125,948.0,116.0,15109.0,19.63,2020,3
2020-Mar,sector 83,41,4279,40667,17399.85,104,424.39,669.0,74558.0,11.54,2020,3
2020-Mar,sector 84,6,862,93909,8097.5,144,1349.58,77.0,11740.0,17.01,2020,3
